1,价格 太 划算 买 三个 水果 盒 一杯 豆浆 两个 煎饼 食物 好吃 干净 水果 新鲜 葡萄 粒粒 饱满 结实 桂圆 大粒 煎饼 飘香 大雨 大暴雨 真的 感动 谢谢 送餐 大哥 辛苦
0,味道 不错 送 时间 长 点
0,商家 服务 差超差 细 米线 送来 粗 退换 打电话 说 忙 顾不上 挂 电话 送来 坨 超级 咸 点
0,慢 提前 订 慢
0,我要 夏日 麻酱 牛筋 面 送 凉皮
0,不错 挺快 菜 没凉
0,少送 一瓶 加多宝
0,总 感觉 肉 臭臭
0,奶 没 味道 第一次 喝 味道
0,速度慢 味道 差
0,送到 时间 晚 影响 工作 时间
1,面皮 感觉 生 理解 软 趴 趴 口感 挺辣 味道 喜欢 牛肉 咬不动 咽下去 蔬菜 豆芽
0,鸡丁 用油 浆 太 稠 失败 鱼块 鱼 尾部 做 味道 失败 他家 红烧肉 好吃 下次 就订 红烧肉 吃 谱 五星 评论
1,肉 好吃 试试 失望
0,不想 说 少 可怜
1,味道 想象 好吃
0,套餐 送错 豆腐脑 套餐 送 煎饼 套餐 点 下单 显示 十点 点 今早 订餐 真 不怎么样 迟到 送错 价格
0,好吃 酱油 味道 咸 包装 关键 吃 闹肚子
1,可惜 更改 杯型 订单 齐全
0,汤倒 味道 不错
0,百度 服务 不错 辣 牛肉汤 味道 不错 可惜 送达 时间 实在 太晚 冰冰凉 吃 委屈
1,希望 肉 切碎 一点 块 不好 咬
0,不说 速度 醉 做 不到 小时 就别 写 幸好 救命 药
0,点 分订 快 点 送到 延时 太久
0,做 太
0,虾线 挑 看着 太脏 不吃 苦瓜 苦瓜 炒肉 失败 订餐
1,一如既往 家乡 味道
1,披萨 值得 推荐 性价比 高 店里
1,东西 不错 开发票 说 改天 开
1,超 好吃 送餐 很快
0,撒 盖子 没盖
0,太慢 说好 分钟 一个多 小时
1,送餐 太慢
1,锅仔 酸菜 炖 腔骨 没 见 酸菜 青笋 腔骨 青笋 酸
0,两个 小时 送到 说话 说 一半 挂 电话 半价 赔付 鬼 汤 洒
0,炸鸡 沙拉 太 失望 吃 大失 水准 黏 黏糊糊 特别 难吃 薯条 硬 干 饭点 缘故 得点 三个 好吃 前 几天 你家
1,很快 包装
1,送货 小哥儿 超级 赞 萌萌 哒 送货 巨快
0,难吃 点 订餐 点 送到 餐 雨 水泡
1,送 餐员 到位 速度 很快 时餐 热 馅饼 超 好吃 炒饭 不错 淡 也许 口味重
0,特别 少 菜 半盒 多一点
0,送餐 越来越 慢 饺子 越来越 凉 肉 肥肉 肉 头 越来越 感觉 肉 订
0,从点 餐到 送 餐用 两个 小时 一星 多余 送餐
0,出菜慢 分钟 送达 菜 味道 实在 太
0,太 难吃 特别 炒米 条
0,一股 冲天 腐臭味 好评 水军 刷
0,很久 未 送达 主动 外卖 员 发现 送错 地址 订单 显示 送达 满意
0,不看 备注 设置 备注栏 意义
1,送来 粥 撒 小哥 很帅 客气
0,真心 不怎么样 满减 感觉 不值 价 说 海鲜 炒 乌冬面 总共 见 小虾 好像 一小 鱿鱼 爪 爪 木有 味道 不怎么样 比不上 早
0,捂 烂
1,好吃 送餐 大姐 特别 准时
1,味道 不错 发票 发票 发票
0,订 歺 小时
1,很快 送到 态度 全 五星
1,送餐 速度 糕点 好吃
1,外卖 吮 指 原味 鸡盒 意外 好吃 没 腌 透 感觉
0,皮太厚 粘 烂掉 夹
0,感觉 味道 好吃 鸡肉 老 两个 小时 餐才 送到 定 家
0,太慢 两个 小时
1,好吃 棒 肥肉
0,送餐 慢 鱼香肉丝 太油 好吃 腻
1,辣 味道 不错
0,南瓜 粥 凉 鸡肉 卷 腻 建议 加些 番茄酱
1,美团 送 果断 换 百度 很快 师傅 辛苦 谢谢
1,订 这家 外卖 不错 够味儿 快递 小哥 棒棒
0,是因为 凉 用料 不好 太 难吃 吃 一口 快 恶心 吐
0,难吃 逼 体验 差 名不副实
1,一元 吃 高端 卷饼 太 霸气
1,有点咸 八宝菜 更 咸
0,妈 没货 超级 少 图片 骂 死
0,肉 少 挺
1,味道 浓郁 速度 行 油
0,餐 凉 可乐 一半 下次 找个 熟门熟路 感觉 不好
0,排骨饭 块 排骨
0,大盘鸡 特别 坑人 全是 土豆 仅 几块 鸡肉 骨头 脖子 没什么 纯肉 糊弄人
1,服务 味道 不错
0,晚 分钟 送到 好吃 没 挑
0,送餐 时间 不准 提前 送 迟送 西红柿 鸡蛋 太咸 打死 卖盐 买 炸酱面 送 汤
0,好评 刷 送 小时 粥 饭 卷饼 黏了
0,冷面 好吃 送餐 速度 很快 不错 换 吃 试试
0,味道 菜 少 送 时间 太长 包装 不错
1,快递 师傅 态度 超好 速度 一流
0,卷饼 挺好吃 送 太慢 快 两个 小时
0,送餐 太慢 分钟
1,味道 不错 份量 很足 建议 点小份 红薯 超 好吃 太烂 碎
0,量 太小 一盒 几块
1,花卷 每次 斗 买 特别 好吃
0,快递 员 没 送到 最终 目的地
0,没 送 餐巾纸 点 鸡块 没 番茄酱 点 甜点 勺子 甜点 盒 坏 照片
0,套餐 里 橙汁 没 干 毛呢
0,太慢 一个半 小时 中号 卷 饼 很大 辣 肉 酱 味道 南瓜 粥 味道 甜
0,一点半
0,压根 没 送到 醉 说好 饭
1,太爱 吃 定 速度 特快
1,送 单快 路不熟 跑跑
0,慢 饭
0,菜 做
0,川 湘菜 做成 江浙沪 菜 鱼香茄子 甜味
0,好吃 外卖 分量 堂食 一半 价格
0,为啥 网上 块钱 套餐
0,点 卷 饼 粥 送 卷 饼 没粥 快递 说 问 店铺 店铺 电话 关机 效率 服务 做生意
0,太差 一股 地沟油 味道 太 恶心
0,菜 没熟 蒜台 青椒 没熟 难吃
0,吃 有股 异味 闻
1,好吃 皮蛋 粥 不错
0,棍棍面 送成 扯 面
0,买 四次 第一次 满意 第二次 还好 之外 第三 第四次 差 第二次 我要 重辣 好歹 打个 电话 通知 换 口味 第三 第四次 换 好吃 差
0,我定 素 三鲜 打电话 换 换 香菇 本来 六个 送 三个
1,好吃 订
1,好喝 漏
1,饭菜 质量 服务 送饭 速度 快
0,小块 排骨 没想到 肉末 看着 没 胃口 小渝府 唯一 一道 满意 菜
0,卷饼 还行 送餐 速度 太 恶心 整 心情 极差 订 考虑一下
0,菜 好吃 百度 外卖 速度 差到 两 小时 去取 菜
0,送 太慢 快 小时
0,送 餐员 认路 送 小时
1,送餐 师傅 辛苦
1,骑士 速度 特别 快赞
1,饭菜 好吃 环境 干净 服务 人员 态度 友好
1,
1,味道 行 送得 好慢
1,订餐 不错 好评
1,太快 点
1,快递 员 快 负责
0,第一次 百度 外卖 订餐 超时 足足 分钟 送到 订单 预计 送达 时间 订单 配送 员 手机 始终 总 接通 送到 解释 错 怀疑 是因为 超时 怕 赔偿 先点 订单 感觉 太 差劲
0,三鲜 饺子 里 虾仁 放 虾米 皮 饺子皮 厚 饺子馅 一团 浆糊 难吃 娃娃 菜 太油
0,太 恶心 玩意 难吃 送 巨慢
0,好吃 凉 汤 顶上 一层 油 送餐 时间 半小时 米饭 夹生 难吃 料理 再也 他家 扔
0,太 难吃 屎 再也
0,快递 员 小哥 实在 不给力
0,菜品 太 难吃 送餐 人员 棒棒 哒
1,送餐 快 味道 不错
0,太辣 味道 不错
0,行 送货 挺快
0,换 厨师 菜 真的 好吃
1,感谢 配送 员 选错 地址 帮 送 感谢
0,蛋挞
1,好吃 送餐 时间 快 服务态度 赞
1,味道
0,太次 饭里 吃 烟头 恶心 死 饭 凉
0,味 特 难闻 吃 一口 扔 包装袋 关系
0,鳕鱼 少 两块 每次 五块
0,快 点 南瓜 粥 凉 卷饼 凉
0,量 太少 味道
0,送过来 底下 粥 压扁 全洒 送 餐员 一眼 一坨 无力 吐槽
1,找到 吃 驴肉 火烧 感觉
1,超 喜欢 好吃 期待 更 新品 更 选择
0,送错 本来 分量 少 大份 特别
1,特别感谢 快递 师傅 大风 天气 准时 送到 辛苦 辛苦 谢谢
0,吃 一般般
0,承诺 小时 送达 天 外加 小时 送达 药 送到 时病
0,菜 味道 不错 我点 黑椒 牛柳 下单 打电话 说 没带 这货 失望 吃 我选 小哥 带 失望 第一次 百度 外卖 体验 老 软件 算了
0,收到 餐
1,煎饼 行 红油 抄手 好多 油
1,鸡肉 好吃 多弄点 肘子 不多 说
0,送餐 很快 菜 剩 食材 感觉 边角料
0,百分百 差评 米饭 特么 粥 黏糊糊 吃 第一次 情况 米饭 大米粥
0,一份 块 拌 饭 烂成 好意思 饭 少 菜 难吃 嚼 树根
0,量少 男生 需大份 味道 送餐 时间 一个多 小时 太慢
0,菜里 花椒 吃 塑料 线
0,两盒 装 一盒 差评 快递 小哥 辛苦
0,点 帕尼尼 好意思 帕尼尼 难吃 死 星巴克 帕尼尼 难吃 中 战斗机
0,刚取 先来 差评 点 分 送到 果断 不订
0,我订 广味 烤肠 送
0,皮蛋 瘦肉粥 送餐 大叔 热情 说 六七 号 电梯 说 半天 说 明白
0,买 汉堡 买错
0,关东煮 沙拉 主食 送 送来 吃饱 关东煮 泡 没法 吃 送 餐员 一点 歉意
0,送餐 实在 太慢 两个 小时 东西 不差 送餐 太慢
0,汤洒 塑料袋 回锅肉 味道
0,素菜
1,速度慢 食物 真的 很棒
0,超级 恶心 晚 小时 商家 电话 通话 中 接通 无人 接听 鄙视 太 无良
0,难吃 说 酥 肉 肥肉 味道 不行 第一次 百度 订餐 印象 差劲
0,上帝 快 饿死
0,味道 不好 凉 饼 熟 肉 味道 店里 吃 差远了
0,难吃 死 特别 难吃
1,好吃 速度 快
1,快 配送 威武
0,真 怀疑 送错 没吃过 恶心 饭 荷包蛋 米饭 真的 难以 口
0,妈呀 速度 太慢 拜托 下次 找 找到 地方 谢谢
0,外卖 没 现场 吃 好吃
1,不错 还会 光顾
0,送餐 时间 小时 催单 店员 踢皮球 伤不起 下次 真心 订 这家 外卖
0,一个半 小时 吃 午饭 牛肉 不错 芹菜 老
0,拌 饭 鸡蛋 怀疑 少 送 不爽
0,太慢 百荣 南站 小时 送餐 说 三百 钱 没人 送 巨 难吃
0,点错 菜 送达 送到
0,吃 感觉 凉点
0,送错 单 态度 特别 横 特别 差 特意 确认 收货 差评 态度 太 恶劣 说 一会儿 送 问 多长时间 说 说 说 送 送来 态度 特别 特别 差 做错事 没见 牛 逼 送餐 再也不会 定
0,送餐 很快 发票 抬头 开错
0,希望 下次 送餐 准时 谢谢
0,配送 太慢 东西 没收 确认 收到
0,南瓜 粥 洒 拿到 空碗
0,吃 一半 发现 菜里 小强
0,无论是 外卖 实体店 支持 小渝府 无故 取消 订单 错过 订餐 合适 时间 老 顾客 开心
1,他家 菜 好吃 有求必应 送餐 速度 很快 赞
1,外卖 小哥 态度 超好 辛苦
0,太 难吃 豆浆 现磨 一吃 仿料 包 那种 凉面 量 少 吓人 咸 只够 铺层 碗底
0,京酱 肉丝 咸 咸
0,纯净水 开过 醉
0,送来 时 坨 没 一点 汤
0,凉 糖醋 小丸子 凝固 崩溃
0,两 小时
0,太 油腻 味道不好 吃 出 鸡头 鸡屁股
0,点 份 九品 三鲜 份 茴香 猪肉 送 三份 茴香 猪肉 餐具 提供 份 调料 包 三份 饺子 两份 调料 包 醋 包 全洒 承诺 点 分前 送到 超时
0,真的 挺 久 用餐 高峰 时段 点 每次 发现 小时
1,大份 超级 吃
1,配送 很快 师傅 态度 很赞 非常感谢 百度 外卖
0,定 正 一味 辣白菜 元 分量 米饭 味道
0,好慢 死
0,汤是 那种 汤包 别点 咖喱饭 味道 太淡 龙珠 鸡肉 鱼虾 做 感觉 质量 包装 环保 支持 在线 付
0,电话 接线 人员 服务 差
0,送餐 时间 长 一个多 小时 薄脆 软 豆腐脑 偏淡 在家 吃放点 生抽 刚刚
0,送餐 速度 慢 菜量 菜品 太差 对不起 价钱
0,发票 几次 补
0,送餐 速度 很快 南瓜 粥 馊 送
1,服务态度
1,挺 送 餐快
0,地沟油 做 东西 越 吃 越 恶心 订 傻
0,慢点 点订 下午 点多 再也不会 你家 买
0,点半订 餐 两点钟 送餐 速度 太慢
0,口味 垃圾 元 小菜 刷新 人生观 辣 牛肉汤 两块 肉
0,好辣 豇豆 煮 菜 算个 盖饭 太贵 不值 再也不会 买 菜太少 加 好多 水
0,家 卖 盐 菜 弄 咸
1,味道 不错 小点
0,催 两次 一个半 小时 快 疯 难吃 死 买
1,天天 喝
0,剁 椒 鸡蛋 里 全是 鸡蛋 剁 椒
0,我要 蜜酱 烤肠 送 田园
0,喜欢 吃 送来 鬼 咖喱鸡 肉 烩面 咖喱
1,包装 干净
0,菜量 少 辅料 米饭 量少 更是 惊人
0,菜品 偏咸 味道 打开 包装 菜汤 全洒
1,饭 多定 两碗 送餐 师傅 很棒
1,不错 挺快 吃
0,小坛 东坡 肘子 难吃 辣 怪怪的 味道
0,小时 可怕
1,骑士 精神 快
0,香菇 鸡肉 超级 难吃 厨师 打碎 盐 罐子 咸 没法 吃 十一点半 订餐 一点多 送来 速度 醉
0,分开 难搞 本来 图个 搞 麻烦
0,没 发票
0,萝卜 毛发
0,吃 坏 肚子 再也 不订
0,说 冰
0,宫保鸡 丁里 一堆 茄子 太 差劲
1,不错 挺好吃 物美价廉
0,沙拉 连酱 干嚼 生菜 叶子
1,超级 土豆丝 卷饼 吃 完 晚上 不用 吃饭
1,超级 快 奶茶 一如既往 美味
1,味道 店家 太 小心 菜品 送错 面里 没加 花生
1,没想到 实在 肘子 量 足 味道 略 有点儿 淡 感觉 肘子 香味 发挥 琢磨 加点 酱 弄 点儿 蒜泥 更好
0,真棒 速度 送餐 疯狂 奔跑 中 跑 俩 小时
0,预计 时间 晚 小时 还好
0,十点 多定 十二点 没 送到 无语 我要 打电话 说 投诉 送 语 到极点
1,不错 不错 不错
0,米饭 还收 餐盒 费 商家 真 考虑一下 菜品 做好 能省 省掉
1,小牛肉 比萨 味道 很浓 沙拉 量 很大 送餐 快
0,评价 失望
0,送 很快 做 真心 好吃
0,电话 私自 豆腐脑 换成 炸 蘑菇 太气 送餐 慢
0,肥肉 片 有点咸 卤蛋 乡巴佬 袋装 做 总体
1,送 太慢 服务 不错
0,少收 一家 钱 直说 尼玛 说 没 给钱 放下 东西 走 当人 傻 逼 百度 外卖 真心 假钱 想 收钱 没见 钱
1,少送 一份 南瓜 羹 很快 补送 超爱
0,难吃 炒面 质量 很差 推荐
1,包装 很快 感觉 少
0,飘香 肘子 凉 味道 不太好 酱香 行
0,冷面 套餐 一碗 面 记错 凉 第一次 点 外卖 满意
0,送来 太晚 备注 辣 超辣
0,纸盒 来装 洒得 油 配 小菜 静是 油菜 硬 疙瘩 没法 吃 徒有 虚表
0,吃不饱 量 太少
0,送 餐员 力 这菜 一般般
0,请问 送到 没收
0,量 实在 太 少 吃不饱
0,单一 小时 未 送到 电话 送 餐员 称 接单 太 没 时间 取 电话 客服 解决 致电 次 客服 派 第二个 人送 冒冒失失 送到 披萨 凉透 可笑 客服 电话 追踪 第一个 外送员 出车祸 带来 不便 请谅解 第二天 退 半价 金额 银行卡 诅咒 快递 员 嘴太损 实事求是 难
0,两个 小时
1,快递 小哥 效率 高 谢谢
0,预计 到达 送 质量 面皮 生
1,鸡肉 老 味道 不错
0,少送 菜
1,京酱 肉丝 味道 不错 便宜 点 量 很大
0,饺子 粘着 虫 吃
0,送餐 时间差 多分钟 饭来 全是 菜汤 差评
1,焖 面 好吃 速度 很快
0,备注 写 生菜 送来
0,小时 咖啡 洒 退单 退
0,太 难吃 梅菜 扣肉 甜 小炒 肉 难吃 第一次 点 家 点 业界 良心 希望 参考
0,速度 太慢 饭菜 少 味道 倒
0,土豆 硬 土豆 陈
1,真的 很棒 没 说 棒棒
0,真的 适合 外卖 真 难吃
0,排骨 臭 再也 不吃
1,
0,点 饭 汤 送达 时 凉 还好 送 时间 长
1,千万 定 粥 坑
0,家 菜 肉 偏少
0,点定 餐 两点
1,好吃 评价 够
0,煎饼 里 油条 软 趴 趴
0,海带 烧肉 真心 吃 海带 酸 没 吃 倒 不错
0,烤 韭菜 太少 没刷酱 蕨 根粉 黄瓜 丝切 真 牛 逼 粗 筷子
1,师傅 辛苦 认真负责 找 半天
1,芹菜 鸡蛋 挺好吃
0,第一次 点 量少 味道
0,送餐 速度 快 太 难吃
1,味道 配送 师傅 更 力 准时 饭 热腾腾
1,晚上 送 更 快 我定 两个 送来 更好 支持 支持 赞
1,喜欢 吃 裹 油条 煎饼 豆浆 特别 送餐 特别 快
0,太慢 饿死 快 别订
0,真 难吃 肉上 毛
1,味道 棒棒 哒
0,第一等 两个 小时 真的 好吃 菜量 特别 少
0,送餐 时间 太长 送到 饭 凉 四份 餐 忘带 一份 挺无语 点 这家
0,我要 二 米粥 送来 南瓜 粥 凉 冰手 你家 订餐 没想到 粥 凉 饺子 热 希望 卖家 完善 售后
1,送餐 很快
1,送餐 难 着急 童鞋 慎重
1,骑士 小哥 辛苦 快
0,豆皮 肉 变少
0,没吃过 难吃 冷面 筷子 冷 面汤 温 味道 特别 差 吃 两口 扔
0,分钟 菜品 评价 没好
0,按份 虾 肉 少 菜叶 油豆皮 那份 超级
1,送餐 快 包装 放心 味道
0,送餐 太 尼玛 慢
0,妈 订单 差 一份 面没送 饭店 欺诈 消费者 两个 小时 餐 没到 百度 送餐 情况 半折 领取 十二点 三十七 定 两点 十五 餐 没 送到 送全 差 一碗 百度 送餐 餐厅 情况
1,快递 到家 快 快递 小哥 服务 不错 关注 百度 外卖
1,食物 干净 包装 不错 品牌
1,味道 不错 送餐 快
1,第二次 吃 味道 想 买 张 馅饼 带回家 系统 默认 两个 馅饼 餐盒 想想 要来 餐盒 恐惧 只能 作罢 请 系统升级 包装 选 谢谢
0,送餐 守时 理由 一大堆 太 难吃 分
1,很快 挺好吃 下回 还会 买
1,配送 大哥 忘记 吸管 很棒
0,饭 凉 晚送 半个 小时
1,大雾 霾 外送 大哥 辛苦 天 冷 身体
1,送餐 大哥 可爱
1,送餐 准时 包装 太 高大 点 锡箔纸 卷饼 牛皮纸 袋 打包 说 肘子 卷饼 肥肉 太 我全 挑出来 味道 感觉 像是 肘子 肉 诶 皮蛋 瘦肉粥 好喝 相 家 分量 少
1,还好 在家 吃 爱 吃 早点 卫生 时间 长 味道 店家 多送 一杯 豆浆
0,米饭 做 馊味
0,味道 看着 盒子 挺大 实际上 菜
1,味道 特别 黑胡椒 加多
0,少 菜 酸辣 瓜条 投诉 没 人理
1,不错 鱼香肉丝
0,带 发票
0,东西 新鲜 感觉 像是 放 好多天
0,赠送 统一 多彩 饮料 软装 份
1,今天天气 冷 送餐 师傅 辛苦
0,超级 好吃
0,太慢 晚 四十多分钟
0,没 送
1,可乐 撒 快 一半 谢谢
0,图片 相差 注明 辣 做 辣
0,没什么 味道 送来 晚凉
0,神 全 百度 外卖 找 不到 你家 坑爹 量 块钱 套餐 肉 少 可怜 没 吉野家 小份 牛肉 饭多 生菜 没 够 小伙伴 千万 点 这家 坑爹 死
1,不错 不错 服务 点赞
0,饭 难闻 有种 发霉 馊 掉 味道 拌 菜 不错 料包 太小
0,好吃 韭菜 不熟 西葫芦 怪 坏 看不到 鸡蛋
0,有点咸 不错
0,昨天中午 订单 下午 一点 没到 说 打电话 说 两点 餐点 没到 说 取消 取消 没收 餐点 订单 结束 口口声声 说 取消 一看 订单 结束
0,晚 小时 赔偿 回电
1,送货 挺快 送货 挺快
0,数量 太小 没 吃饱
1,特别 实在 实惠 量 良心 餐厅 味道 不错
0,超级 难吃 厨子 牲口 做饭吃
0,好吃 吃 完 拉肚子
1,
0,鱼香肉丝 一根 肉 吃 根 头发 气死
0,味道 不错 送餐 太慢 说好 延时 赔偿
1,味道 辛苦 外送员
0,送餐 太慢 定 点 点 送到
0,鱼香肉丝 味道 南瓜 粥 太淡
0,迟到 分钟 饼 硬
0,订 特意 问过 架子 酒精 告诉 托盘 交了 押金 托盘 我家 商家 没问 吐槽 是因为 订过 别家 烤鱼 押金 主动 东西 出 真知
0,宫保鸡 丁里 吃 出 指甲 大小 石头 太 恐怖 幸好 发现 这家 订 菜 越来越 差 油 滴滴 袋子 送来 纸巾 好吃 出 石子 恶心
0,快递 送 差 餐 送来 汁 洒 袋子 没 办法 吃
1,农家 小炒 肉 一点 辣
0,点 订 餐 预计 点 分 送达 没 点 客服 打电话 客服 帮 催 餐厅 电话 东西 早点 通知 客服 打电话 通知 点 送到 打电话 说 送 不能不要 丫有 病
0,没 送到 订单
0,根本就是 送达
1,快 支持
0,猪蹄 腻 香
0,饭菜 送来 时 热
0,太 难吃
1,送餐 速度 快 师傅 态度 真
0,太慢 差 三分钟 半价 刚 送到
1,热干面 干 好吃
0,土豆丝 葱 姜蒜 配料 白 哗哗 能发 照片 厨师 干 司机 气死
0,太 不靠 谱 说 带 辣椒油 没带
0,送 太慢 太慢 太慢 服务 真糟糕
1,感觉 秒
1,味道 服务 很快 值得 拥有
0,炒饭 太油 饭盒 下边 一层 油 鱼香肉丝 味道 挺 失望 订餐
1,骑着 毛驴 送餐 神 速度
1,量 尖椒 豆腐皮 味道 差点 尖椒 大海 椒 一点 辣味
0,十点 多点 快 两点 速度 醉 买
0,点 两个 菜 豆腐 甜 腻 特别 焦 牛肉 老 咬 不动 股骚味 百度 外卖 难吃 馆子
0,点 套餐 送 单品
0,打死 卖糖 油 甜 唧唧 难吃 死
1,包装 饼 好吃
1,配送 不错 态度 不错
1,好吃 分量 足
0,少送 一份 牛肉面 客服 电话 不通 送 餐员 电话 错 请 退费
0,鸡丁 异味
0,送餐 速度慢
0,说 快 全是 托 送 每次 慢 小时 两站 距离 每次 一看 配送 员 路线 发现 这绕 一大 圈 星冰乐 全 融化 没 点 便宜 凉 可可 不行
0,筷子 用手 吃
0,两个 小时 送到 失望
0,送达 时间 实在 够慢
1,味道 一如既往 粥 碗 变小 米 少 说好 送达 收到
1,百度 外卖 服务 赞 送 餐员
0,早点 定 两份 元 煎饼果子 套餐 苦 小时 送 两份 油条 套餐 重点 说 补送 服务 真心 不错 杳无音讯
0,维生素 冒牌货 配送 还好
1,菜 太 难吃 够 再也 不买
1,很棒 下次 还来
0,土豆丝 香菇 难吃
0,送餐 快 口味
1,好吃 送餐 冷
0,快 两个 半小时 商家 接电话
1,好吃 包装袋 用心
0,送 面食 提前 确认 位置 送 小时 客户 一遍 遍 催 面放 小时 吃 服务态度 行 经验
0,差评 一个多 小时 凉面 热 不怎么样
0,送餐 特别 慢 没 发票
0,我要 中辣 送 一点儿 辣椒
1,好吃 实惠 感谢 快递 员 哥哥
0,点才 送来
0,菜品 第一次 没送够 送 餐员 打电话 说 找 饭店 饭店 说 找 送 餐员 推来推去 送 餐具 忠告 他家 订
1,送 餐员 服务 商家 餐 弄错
0,百度 外卖 太坑 没 带奶 糖 洒
1,不错 好吃
0,餐品 挺 百度 外面 快递 差点 事
0,肥肉 太多 真 吃 不动
0,早上 十点 多定 下午 一点多 送到 太慢 饼
0,钟爱 宏 状元 家 皮蛋 瘦肉粥 医院 输液 舒服 想 喝粥 分钟 路程 店里 毫不犹豫 单 大跌眼镜 大失所望 下单 商家 接单 预计 送达 终于 送到 过程 中 催单 商家 毫不理会 百度 客服 不让 取消 订单 病人 足足 小时 喝 一碗 温 突突 粥 心 凉 只能 差评
0,提前 预定 说 点 送 快 点半才 送到 好慢 孜然 鸡丁 味道 不错
1,送餐 小哥 神速 味道
1,快 下单 吃饭 分钟
0,面 软 店里 吃 量
1,挺 挺好吃
0,配送 掐着 点 送 超过 点 五折 送到 点 套餐 饮料 满意
0,时间 长 我加 一份 米 送
0,送 餐员 态度 不好
1,昨天 太忙 没 时间 评语 分量 足 味道 全家 喜欢 价格 实惠 赞赞 赞赞赞 骑士 哥 给力
0,难吃 店里 差远了 坨成 一团 米饭
0,下单 很早 送 慢 快递 员 辛苦 葱 葱
1,价格 合适 味道鲜美 公司 订 家饭
1,好吃 披萨 味道 正
0,总体 不错 凉皮 小料 单独 提供 更好
0,面都 粘成 一大块
0,饺子 烂
0,送餐 太慢 东西 凉
1,煎饼 力
0,卷饼 味道 肉太干 买
1,挺好吃 粥 稠
1,外卖 小哥 力
0,不想 说 送餐 没到 网上 显示 害 好久
0,便宜 送餐 快 难吃
0,难吃 要死 宫保鸡 丁放 黄瓜 酱 爆 鸡丁 谢谢 宫保鸡 丁要 放葱 花生米 柠香 鸡翅 难吃 要命 点弄个 奥尔良 味 黑椒 味 弄个 柠檬 味 鸡翅 尝 一口 醉 死难 吃 死难 吃
1,师傅 速度 快 服务态度 菜 好吃
0,送餐 速度 无力 吐槽 一个半 小时 一个半 小时 一个半 小时
0,第一次 配送 员 打翻 面 第二次 配送 员 态度 很差 手机号码
1,骑士 师傅 辛苦 冷天
0,量 送餐 二 逼
0,鸡排 恶心
0,汤 味道 还好 套餐 满意
0,菜 品质 千叶 豆腐 小米 椒 味 扣肉 味太淡 肉片 厚
0,实在 太慢 服务 还好
1,送得 特别 快 饼 味道
0,晚 半小时 咖啡 洒 没送 奶球 糖
0,油菜 水 煮 白菜 难吃
1,一盒 撒 小哥 排队 一盒 棒棒 哒
0,鸡排 看不到 鸡肉 量足 还行
1,好吃 速度 快 哈哈哈 哈哈哈
0,老公 说
0,米饭 送 吃饭 打电话 退钱 送餐 不行 这店 饭 吃不上
0,忘 放 辣椒 味道 南瓜饼 不错
1,慢 点 态度
1,好评 外卖 袋子 不错
1,送餐 很快
1,好吃 推荐 尝一尝
0,丽华 做主 换肉 通知 消费者 喜欢 吃 肉 点 套餐 尊重 消费者
0,原味 鸡能 点订 六块 上次 订
0,一个半 小时 实在 送 太久
0,少 肉夹馍
0,味道 送 太晚
0,写 分钟 送 小时 泡 菜汤
0,说 不放辣 还放 没法 吃 差评
0,难吃 酱汤 没味儿 忘 放盐
1,好吃 太慢 两个 小时 送到
1,送餐 小哥 态度 特别 好多 肉 好吃 好吃 选 米饭 换卷 饼 订单 里 自信 备注
0,南瓜 粥 不错 素菜 卷 土豆丝 差别 加 豆芽 香菇 味道
0,下单 小时 接单 取消 订单 打电话 傻 逼 规矩
0,餐具 很全 筷子 吃 焗 饭
0,味 不怎么样
0,超级 难吃 时间 还长 订 点多 送来 下次 语
0,同事 点 茶花 妹子 味道 没得说 好吃 点 两次 单加 牛肉 鹌鹑蛋 送来 单加 没 送 电话 说 支付宝 退款 没动静
0,订 完蛋 饿 下午
0,送餐 太慢 打电话 摧 态度 硬
0,差差 差 时间 太久
1,习惯 好评 卷 饼 菜 太少 皮 感觉 厚
1,速度 飞快 炸鸡 点火
0,茄丁 不错 毛血旺 新鲜 拉 几天 肚子
1,尝 尝 新款 凑合
0,送得 很快 凉皮 调料 包
0,肥肉 太多
1,送 餐员 热情 服务
1,外卖 师傅 辛苦 大风 送 很快
1,喜欢 京酱 肉丝 卷 飘香 肘子 卷肉 再烂些 土豆 肉丝 卷 辣味
1,好吃 便宜 真的 真的 好吃
0,冷面 太甜 吃 不惯
0,点 几次 不错 饭 半生 吃
1,小哥 很帅
0,水 煮肉 味道 菜量 足 豆腐 鲜嫩 可口 服务
0,两个 小时 送来 洒
1,送餐 小哥 速度 很快 态度
0,名不副实 再订
1,超级 快
1,骑士 小哥 送 很快 态度 超好 点赞
1,不错 不错 胃 舒服 点 粥 清爽 料足 外卖 小哥 服务态度 很棒
1,喜欢 他家 土豆 肉丝 卷 口感 偏硬 适合 牙口 尖椒 土豆丝 太油
1,点 他家 煎饼 第一次 点卷 类 卧槽 辣成 狗 希望 商家 少放点 辣椒 实在 受不了
1,好吃 想象 中 建议 点 两个
0,热菜 太 少 这是 冬天 季节
0,送错 地方 送 餐员 态度 恶劣 东西 没 吃 真 垃圾
1,准时 包装 用券 太 划算
0,吃 完 一会 肚子疼 一会 拉稀 不想 明白
1,棒棒 哒 美味
0,小时 粥 洒 饼 凉
